$GPGGA,074045.000,3213.9564,N,11057.9213,W,1,07,1.15,743.4,M,-27.7,M,,*53
$GPGGA,074048.000,3213.9552,N,11057.9230,W,1,07,1.15,744.0,M,-27.7,M,,*59
$GPGGA,074049.000,3213.9553,N,11057.9244,W,1,07,1.15,744.1,M,-27.7,M,,*5B
$GPGGA,074050.000,3213.9551,N,11057.9248,W,1,07,1.15,744.4,M,-27.7,M,,*58
$GPGGA,074051.000,3213.9551,N,11057.9250,W,1,07,1.15,744.7,M,-27.7,M,,*53
$GPGGA,074052.000,3213.9553,N,11057.9251,W,1,07,1.15,744.7,M,-27.7,M,,*53
$GPGGA,074053.000,3213.9553,N,11057.9248,W,1,07,1.15,744.6,M,-27.7,M,,*5B
$GPGGA,074056.000,3213.9557,N,11057.9226,W,1,07,1.15,744.6,M,-27.7,M,,*52
$GPGGA,074057.000,3213.9557,N,11057.9219,W,1,07,1.15,744.7,M,-27.7,M,,*5E
$GPGGA,074059.000,3213.9557,N,11057.9201,W,1,07,1.15,744.9,M,-27.7,M,,*57
